;Returns;Returns;;
Date;Front December;1 month;2 months;3 months
20190418;-2,097593006;0,487500095;0,477126923;0,451978171
20190423;2,352184887;3,468397905;3,385955163;3,28534641
20190424;-0,473330576;0,080493699;-0,067691061;-0,095504476
20190425;-0,438918042;-0,295460865;-0,284803881;-0,369231189
20190426;-5,384323202;-2,753857075;-2,764256842;-2,771733986
20190429;2,029554633;-0,12572468;-0,112739584;-0,085203072
20190430;-0,341750855;0,724237149;0,744542317;0,73602597
20190501;-1,958964123;0,166389389;0,069954532;0,056393629
20190502;-4,279575388;-2,001046269;-2,091653417;-2,165635284
20190503;2,004075088;0,141242961;0,014280614;-0,086455337
20190506;0,51454695;0,548949228;0,484331431;0,445883515
20190507;4,137454614;-1,927497316;-1,864655288;-1,824815299
20190508;1,913395459;0,698755071;0,793139928;0,873113812
20190509;-1,535323175;0,028417164;-0,201294101;-0,333793213
20190510;-3,377143652;0,326218288;0,230017353;0,130747458
20190513;-2,329819102;-0,553782033;-0,474991897;-0,436491308
20190514;3,378168832;1,427888825;1,432484028;1,418874245
20190515;0,308523191;0,741210302;0,835639733;0,858865858
20190516;-1,552223637;1,177380454;1,122031407;1,03510318
20190517;-2,254396443;-0,566182552;-0,615558743;-0,636809624
20190520;0,796816965;-0,332917494;-0,140429738;-0,085215173
20190521;0,711746777;0,291363369;0,210570724;0,184541184
20190522;3,826553808;-1,662397716;-1,868419534;-1,976575377
20190523;-1,182542867;-4,656697171;-5,115042704;-5,302303608
20190524;-2,290028271;1,363157788;1,448110698;1,453690045
20190527;0,470036118;2,046180899;1,908454869;1,905954062
20190528;-0,430781947;-0,14551807;-0,103298172;-0,059639185
20190529;0,196040055;-1,171831192;-1,113514586;-1,019346257
20190530;-0,904983552;-3,814276186;-3,726383542;-3,589342363
20190531;-3,376526547;-5,247826714;-5,363685089;-5,390238158
20190603;-2,987774108;-1,151955628;-1,151139171;-1,127146029
20190604;3,39577141;1,119687154;1,0202491;0,863075897
20190605;-1,27024859;-2,186057689;-2,570409319;-2,747701759
20190606;-1,119646778;1,700776892;1,649350175;1,600843016
20190607;2,186104794;2,592974978;2,705951571;2,769712161
20190610;2,776279698;-1,592643952;-1,360124594;-1,161187305
20190611;-0,876848982;0;0,179167733;0,262855417
20190612;-0,642572492;-3,795646209;-3,747122731;-3,693293016
20190613;0,562476372;2,209852459;2,106396836;2,072351141
20190614;0,359928403;1,135270059;0,92212081;0,83029371
20190617;-0,119832249;-1,74058888;-1,68599035;-1,566698712
20190618;0,398883656;1,950013041;2,209123797;2,308114086
20190619;-0,63897981;-0,516296726;-0,473973266;-0,460678669
20190620;0,559330264;4,166279268;4,359664751;4,372016543
20190621;0,79365496;1,156973955;1,07636949;1,020817659
20190624;4,142260463;-0,522836805;-0,41980937;-0,297316548
20190625;0,151572594;0,292510408;0,155690519;0,156592578
20190626;3,643525697;2,189535546;2,169816604;2,136304154
20190627;-1,842351299;-0,03045067;-0,030637255;-0,046157398
20190628;-2,294627666;-1,42629517;-1,41955786;-1,410329459
20190701;2,406131116;0,493067255;0,635119477;0,71539963
20190702;-0,745715611;-4,174464567;-4,097642275;-4,047983497
20190703;-0,789032837;2,250134547;2,148566776;2,107694181
20190704;-1,904094084;-0,81812917;-0,885661332;-0,95253935
20190705;1,412506783;1,458506212;1,403919265;1,346768356
20190708;1,616880496;-0,187003327;-0,031333229;0
20190709;-0,936862764;0,077960556;0,172211393;0,220091269
20190710;5,956098052;4,346189843;4,226628187;4,137460562
20190711;0,354108019;-0,733920766;-0,707248453;-0,710670565
20190712;1,751971931;0,300210373;0,18105014;0,121322429
20190715;0,899037867;-0,36036075;-0,635114792;-0,76069133
20190716;-2,016758201;-3,256421651;-3,206193246;-3,196548339
20190717;0;-1,078051219;-1,023389236;-0,982419564
20190718;-2,453456396;-2,75517069;-2,564654109;-2,40121117
20190719;3,917917715;0,868172656;1,114082727;1,167517721
20190722;0,345542846;1,256677637;1,197045656;1,106223706
20190723;2,789296476;0,897008139;1,135838051;1,12565596
20190724;-2,101772282;-1,023550389;-1,056542194;-1,093773288
20190725;-0,584093741;0,331832492;0,284945578;0,222894536
20190726;-2,547686214;0,110366586;0,173734546;0,111261237
20190729;0,458473736;0,393174997;0,393732299;0,396354066
20190730;-1,846643384;1,572873662;1,575081295;1,538733453
20190731;0,286328041;0,647750568;0,574848161;0,531999377
20190801;5,120394086;-7,251283992;-7,376244406;-7,432407156
20190802;-0,647251451;2,271525071;2,242838077;2,178155777
20190805;-1,932427283;-3,418574469;-3,265393295;-3,123949012
20190806;-1,01559269;-1,465289375;-1,391267775;-1,349640372
20190807;-0,458635484;-4,706955501;-4,543853447;-4,413127104
20190808;0,88013242;2,024538825;1,965186727;1,852234609
20190809;-1,447509828;1,984363275;1,996074256;1,991680091
20190812;-5,181750154;0,06831768;0,188857469;0,207361401
20190813;1,487016248;4,555722284;4,395943467;4,307734676
20190814;-0,703576315;-3,013972135;-3,083834671;-3,089567429
20190815;-3,51709535;-2,123943574;-2,190743099;-2,241859712
20190816;-0,077011941;0,701637173;0,63820829;0,573864717
20190819;2,284943277;1,858475521;1,806148945;1,770261921
20190820;-1,174033557;0,484262448;0,606062461;0,645273083
20190821;-0,880051595;0,448766647;0,468855514;0,422262261
20190822;-1,39321139;-0,632176452;-0,603218987;-0,642545329
20190823;-2,206551305;-0,972672435;-1,183445765;-1,349179376
20190826;2,866876097;-1,084388803;-1,16320162;-1,176077201
20190827;-1,639380978;1,370463882;1,553595055;1,587882862
20190828;2,333828213;1,633369646;1,513142522;1,411228045
20190829;1,715307923;0,930084765;0,924298657;0,898082796
20190830;-0,530505223;-2,07122821;-2,232839717;-2,320923291
20190902;-4,388201609;-1,000771647;-1,031646014;-1,058761951
20190903;0,158667229;-0,684231202;-0,676322703;-0,647704671
20190904;1,142869582;4,102794653;4,024413488;4,010519395
20190905;0,039177278;0,411015786;0,350379936;0,320054177
20190906;-1,778351549;0,963351397;0,878871423;0,804024432
20190909;-0,239521073;1,691815104;1,734904398;1,769372328
20190910;6,573684363;-0,336080976;-0,308767613;-0,279031777
20190911;-1,698474497;-2,549046205;-2,471702695;-2,428999806
20190912;0,607212492;-0,709632485;-0,804024432;-0,86258463
20190913;-0,189358133;-0,265340123;-0,353803755;-0,442629255
20190916;2,471110389;13,63917946;13,30249353;12,70482144
20190917;-3,079477284;-6,695620038;-6,280637363;-5,95920972
20190918;-2,980673534;-1,482664695;-1,426105614;-1,445808318
20190919;1,945586662;1,250016276;1,0635865;0,950164166
20190920;2,210455854;-0,186509224;-0,205484938;-0,305000638
20190923;-2,790167622;0,759399233;0,835110817;0,784694554
20190924;-1,012864132;-2,612176365;-2,558741105;-2,470856423
20190925;-1,30051094;-1,131576342;-1,11696831;-1,035427116
20190926;1,691289085;0,50337039;0,543703457;0,549589192
20190927;-1,334923632;-1,14026321;-1,106991891;-1,102215568
20190930;-2,319176314;-2,976360696;-2,882141012;-2,740830346
20191001;1,286191364;-0,609448306;-0,531505752;-0,449749936
20191002;-3,453522161;-2,058744869;-1,961698182;-1,890150777
20191003;-4,006439264;0,034662045;0,035056968;-0,053017585
20191004;-1,299282028;1,137159049;1,184682845;1,159942707
20191007;2,02811698;-0,034270048;0,138456235;0,157136654
20191008;-3,831552706;-0,188695484;-0,1038242;-0,052351454
20191009;0,531209748;0,137268381;0,138408327;0,06979585
20191010;2,657529516;1,328583671;1,390699725;1,402984821
20191011;4,948598721;2,357771622;2,475498979;2,480167894
20191014;-1,19367542;-1,935651958;-1,677328824;-1,487518977
20191015;6,259564118;-1,033119529;-0,985899538;-1,044261822
20191016;2,268891791;1,150994426;1,053535658;0,976118719
20191017;-0,916736749;0,821256606;0,505817973;0,323266977
20191018;-0,693110206;-0,821256606;-0,624211221;-0,579217974
20191021;0,193012992;-0,777162215;-0,696275208;-0,565408857
20191022;-1,046724036;1,247277252;1,286844713;1,246494411
20191023;-3,610787017;2,432485286;2,37730421;2,364493488
20191024;2,749724946;0,814071575;0,850651293;0,80878546
20191025;-1,864763418;0,565932467;0,552308097;0,606410119
20191028;0,598923731;-0,728217475;-0,780618698;-0,803876038
20191029;1,30514014;0,032478078;-0,032658393;-0,115368781
20191030;2,138079502;-1,603962374;-1,6300682;-1,780264969
20191031;-1,511363781;-1,034549524;-1,114123611;-1,192721585
20191101;-1,257383953;3,413075497;3,437108439;3,436995984
20191104;1,335447969;0,710712085;0,621323124;0,545050486
20191105;-0,469300822;1,327064003;1,263379292;1,227812756
20191106;-2,863018611;-1,956758504;-2,016000646;-2,088033114
20191107;0,60325942;0,886888019;0,850373072;0,843747251
20191108;-0,401768319;0,352564468;0,341380483;0,345366678
20191111;0,361664047;-0,529313931;-0,520665023;-0,510247177
20191112;-3,303052568;-0,193174561;-0,097927215;0
20191113;1,113184037;0,498273152;0,48867991;0,477406455
20191114;-1,778743898;-0,144404357;-0,211468155;-0,23018754
20191115;-0,460155591;1,624498218;1,599258703;1,567891011
20191118;-1,947563674;-1,36792335;-1,404041462;-1,4362904
20191119;0,213538411;-2,48087308;-2,484702074;-2,479947347
20191120;2,485908504;2,416791053;2,387141091;2,397717263
20191121;-0,375234962;2,484894809;2,363264072;2,293342763
20191122;2,638240401;-0,910810317;-0,90975011;-0,904545014
20191125;-0,571196983;0,409320471;0,400032536;0,485594998
20191126;-0,245801025;0,969363438;0,937780059;0,932182899
20191127;2,950304912;-0,32728152;-0,316907253;-0,336511815
20191128;-0,399042828;0,41178392;0,496358396;0,516630145
20191129;0,836158565;-4,493322104;-4,508357775;-4,529386788
20191202;-3,592717374;0,708346591;0,632913505;0,654969173
20191203;-1,365632645;-0,164284578;-0,199435;-0,217846756
20191204;3,036753662;3,521604414;3,417878269;3,283852531
20191205;-0,202306361;0,61713939;0,449150579;0,307966853
20191206;1,007463689;1,565222125;1,445961476;1,334317683
20191209;0,75894113;-0,217661777;-0,173679684;-0,127836387
20191210;-0,75894113;0,139979804;0,28404627;0,351157584
20191211;-1,861648261;-0,968303677;-1,013629204;-1,057193893
20191212;2,381545453;0,750472565;0,729582935;0,722024797
20191213;-4,371396101;1,576295967;1,521240032;1,52311369
20191216;3,416355017;0,183823581;0,248717678;0,314416231
20191217;4,150948306;1,156434068;1,142340301;1,092736443
20191218;1,937382534;0,105844117;0,122718224;0,124127246
20191219;1,010676767;0,557608257;0,55037595;0,541252385
20191220;-0,672648276;-0,602956304;-0,596377637;-0,510244632
20191223;-0,488630929;0,377273518;0,336855318;0,340452201
20191224;-1,748429185;1,21268048;1,124802861;1,121449652
20191227;2,349482835;1,418463499;1,067438535;1,033443848
20191230;-6,219420503;-0,299535944;-0,227049216;-0,213903825
20200102;-2,829614815;-0,631961176;-0,653746152;-0,62907764
20200103;2,390229247;3,485706987;3,300629647;3,151298484
20200106;-3,048396987;0,450877064;0,456453712;0,401875959
20200107;1,312031941;-0,933087394;-0,73724899;-0,670693326
20200108;-1,93302338;-4,233673914;-4,20128271;-4,16822418
20200109;2,42063101;-0,107025467;-0,200849816;-0,187265972
20200110;-1,882215959;-0,598390738;-0,636104852;-0,61104773
20200113;-0,289555528;-1,207631955;-1,205682812;-1,169788869
20200114;-1,250537347;0,450696233;0,361664047;0,333360099
20200115;2,771635534;-0,762708966;-0,787901964;-0,795549144
20200116;1,3776555;0,964087704;0,94474014;0,90642268
20200117;2,346498593;0,355295037;0,344180565;0,23717301
20200120;-1,066992932;0,538255817;0,482979828;0,441223533
20200121;-0,998211523;-0,939986889;-0,795822254;-0,741737797
20200122;0,360505097;-2,159708356;-2,18570627;-2,177828267
20200123;-1,247250126;-1,868317818;-1,891271114;-1,895791374
20200124;-1,304011958;-2,200039846;-2,294397916;-2,370728726
20200127;0,857673217;-2,283242258;-2,211620488;-2,030959816
20200128;0,243704426;0,319784839;0,391856707;0,447274098
20200129;-2,713982364;0,50285054;0,169894706;0,15436072
20200130;-1,047568767;-2,718680861;-2,34080909;-2,094317385
20200131;0,587989934;-1,246176724;-1,022756226;-0,814596323
20200203;-2,845806824;-3,90794303;-3,260668941;-2,721624235
20200204;0,644193767;-0,903981804;-0,882845536;-0,862469793
20200205;1,739912341;2,416814812;2,373240262;2,367621066
20200206;-0,887392259;-0,63515321;-0,307164394;0,035990643
20200207;-1,02389973;-0,840955596;-0,835912554;-0,758537139
20200210;-0,688470878;-2,227677047;-2,270098406;-2,218036122
20200211;0,602670787;1,379589368;1,187618338;1,014300997
20200212;2,458792795;3,242542725;3,087786177;2,911334809
20200213;2,154184377;0,981012059;0,837123065;0,76343025
20200214;-0,451838929;1,724484051;1,44394127;1,247929017
20200217;3,080908452;0,608750467;0,505712125;0,435730537
20200218;0,358637563;0,138624177;0,034782609;0,034776561
20200219;2,241981812;2,344592724;2,082153858;1,826062799
20200220;-0,272638923;0,320864921;0,13614706;-0,01707213
20200221;-0,117073184;-1,375117161;-1,473386256;-1,46188862
20200224;-4,145671368;-3,833221909;-3,817190194;-3,472632357
20200225;-1,600034135;-2,42708543;-2,744878317;-2,764314949
20200226;0,330305833;-2,805129488;-2,708674051;-2,672307014
20200227;-2,758219148;-2,06626827;-2,163384841;-2,12468515
20200228;0,042363907;-4,06367549;-4,10881418;-4,16768126
20200302;-0,381922807;4,391766105;4,263523164;4,090266896
20200303;-0,682596507;-0,077101006;0,038639877;0,038714673
20200304;1,992013315;-1,417637102;-1,00952129;-0,73815409
20200305;-0,083963061;-2,254842367;-2,129837952;-1,988841768
20200306;-1,651530233;-9,917842398;-9,726544868;-9,33232926
20200309;-0,599573531;-27,57514643;-25,99506593;-24,6895013
20200310;3,461721763;7,99531541;8,175065002;8,154649966
20200311;-0,749691141;-3,917772644;-2,283689261;-1,531503003
20200312;-6,031112581;-7,451642059;-5,606880528;-4,166156563
20200313;-2,609234842;1,878689517;0,679504313;0,272331323
20200316;-11,94366355;-11,90763384;-11,1839952;-10,3337965
20200317;-6,14274607;-4,492078799;-4,122967201;-3,779832354
20200318;-17,95945303;-14,38776051;-13,04825383;-12,03309076
20200319;6,881856436;13,47866334;12,68587491;11,65656066
20200320;-1,723119557;-5,375505051;-4,385188253;-3,780078492
20200323;-3,602285225;0,185150951;0,995033085;1,875863544
20200324;7,67703561;0,442968609;1,524678019;2,31205865
20200325;4,258444526;0,88009369;0,837105173;1,922539835
20200326;-0,91796399;-3,908928696;-4,57105496;-3,978598345
20200327;-5,692111364;-5,501679878;-2,473624356;-1,221880154
20200330;4,006514931;-9,106728828;-5,629590051;-3,724272889
20200331;3,569751515;-0,265302411;-0,403769055;-0,525909952
20200401;-3,452586885;-6,304690802;-5,616727454;-5,351595334
20200402;5,579135963;19,0774012;13,5223968;9,661822446
20200403;-0,555248511;13,03952174;10,01131273;7,798382286
20200406;12,7387838;-3,156903013;-1,676890224;-0,772417633
20200407;0,537767123;-3,635643787;-1,153082825;-0,194040255
20200408;3,025440836;2,998215615;1,810134182;0,773912099
20200409;-0,284225677;-4,229486104;-2,713009108;-1,83389413
20200414;-6,213786296;-6,157806222;-1,80078667;0,280033787
20200415;-2,867579998;-6,670302415;-6,555184343;-6,438938983
20200416;8,415014471;0,468384931;0,349262143;0,029819592
20200417;3,56510551;0,930239266;0,095041984;-0,208924117
20200420;-1,485635495;-9,363778985;-7,801289243;-6,034455945
20200421;-7,425189846;-27,97614961;-23,38130726;-20,53715966
20200422;3,999545656;5,240493702;3,985266674;3,898086186
20200423;1,775052602;4,605130224;2,98896355;1,930275225
20200424;-1,388578691;0,514380372;0,080645166;-0,331430979
20200427;-2,242902408;-7,002618769;-7,271372552;-5,652936704
20200428;-0,345764731;2,323961201;-1,440758386;-1,811786464
20200429;-0,099009909;6,346604651;4,65922778;3,558835988
20200430;-3,118965092;8,879819624;7,136738949;6,056166208
20200501;-3,113899746;-0,151171609;-0,851370875;-1,420382351
20200504;1,983363553;2,833895832;2,149862536;1,722142848
20200505;-1,352778174;12,98020207;10,67194246;9,50971127
20200506;-0,472565857;-4,119877414;-4,191943133;-4,228170982
20200507;2,802466745;-0,878680882;-0,655740055;-0,829086382
20200508;-0,977122714;4,998558295;5,379017459;5,69449211
20200511;-1,457599986;-4,42316324;-4,560012062;-4,611678982
20200512;-2,926519039;1,174313109;0,520665023;0,094981802
20200513;0,806672834;-2,670430781;-2,797615396;-2,791774445
20200514;0,906431159;6,434579959;5,455898425;4,734800161
20200515;1,736428791;4,306810488;3,600637249;3,23692382
20200518;5,924283356;6,866461249;6,634709809;6,429435071
20200519;-1,835824319;-0,460697619;-0,314330877;-0,19743343
20200520;6,259622549;3,12525435;3,044203504;2,921337247
20200521;-0,377003274;0,863394864;1,076912244;0,982272564
20200522;1,033358185;-2,61287515;-2,081384975;-1,891244529
20200525;0,88393225;1,132194376;1,281711611;1,21013578
20200526;0,046307016;1,785263593;1,701935124;1,653826497
20200527;-1,257878221;-4,033828515;-3,574282681;-3,418902658
20200528;-0,328715957;1,622867178;1,546137923;1,416145671
20200529;0,656354911;4,901481942;4,473760617;4,028101533
20200601;-2,029807711;1,260520892;0,678853782;0,337093538
20200602;5,112637535;3,209930229;3,150471851;3,109322856
20200603;0,045300114;0,554436904;0,778604963;0,973912056
20200604;0,58704165;0,501379842;0,499127565;0,619350425
20200605;4,533229408;5,615766319;5,449950077;5,126859663
20200608;-2,306957587;-3,610500464;-3,404788243;-3,291496752
20200609;-1,017933109;0,927062019;1,236229536;1,348768038
20200610;1,894747144;1,3267593;1,030566341;0,810106885
20200611;-2,83330152;-7,926419459;-7,576004588;-7,283099586
20200612;-1,219802791;0,465839352;0,256871449;0,254907097
20200615;0,724640852;2,524034565;2,4079227;2,315151214
20200616;2,759409614;3,074114155;2,960986117;2,820542584
20200617;-0,131781262;-0,612221822;-0,879126541;-1,069788953
20200618;7,288273206;1,946059955;1,702375743;1,455983012
20200619;-1,274950439;1,624886407;1,602713412;1,530032238
20200622;1,51984852;2,087562615;2,182929069;2,182416784
20200623;3,524593906;-1,050062151;-0,792544941;-0,65207497
20200624;-0,039362331;-5,595865365;-5,285880902;-4,981873035
